,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
103638,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103640,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103641,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103646,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103660,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103663,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103671,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103672,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103673,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103683,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103693,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103694,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103696,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103698,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103699,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103705,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103706,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103714,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103715,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103717,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103721,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103746,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103747,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103754,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103756,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103774,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103776,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103778,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103785,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103788,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103793,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103813,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103815,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103816,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103847,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103858,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103861,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103863,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103864,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103865,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103869,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103870,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103889,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103893,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103936,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103940,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103941,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103969,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103970,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103974,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103978,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103981,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103986,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103998,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104003,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104012,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104015,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104019,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104020,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104028,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104031,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104034,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104036,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104055,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104059,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104060,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104062,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104065,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104077,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104083,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104084,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104085,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104087,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104089,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104093,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104095,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104100,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104101,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104105,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104109,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104110,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104113,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104114,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104118,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104119,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104133,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104139,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104165,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104192,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104202,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104211,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104213,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104214,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104216,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104218,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
104222,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104223,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104225,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104226,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104227,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104228,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104256,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104257,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104268,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104270,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104274,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104276,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104277,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104278,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104284,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104286,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104287,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104291,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104295,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104300,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104303,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104304,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104311,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104312,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104314,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104316,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104317,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104319,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104320,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104321,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104322,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104323,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104325,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104326,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104329,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104330,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104332,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104333,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104345,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104349,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104351,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104354,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104356,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104360,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104361,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104362,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104373,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104378,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104379,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104381,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104383,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104386,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104387,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104394,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104400,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104403,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104406,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104411,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104413,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104415,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104417,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104420,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104421,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104424,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104427,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104492,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104499,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104510,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104514,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104520,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104524,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104527,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104534,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104571,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104574,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104578,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104582,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104600,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104608,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104610,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104611,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104615,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104617,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104623,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104626,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104629,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104631,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104632,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104634,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104636,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104641,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104646,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104647,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104653,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104657,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104662,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104664,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104665,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104669,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104671,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104672,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104673,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104674,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104677,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104678,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104679,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104680,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104681,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104682,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104683,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104684,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104698,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104704,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104720,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104746,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104748,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104752,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104753,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104754,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104755,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104756,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104759,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104775,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104781,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104782,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104784,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104789,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104796,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104797,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104800,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104802,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104804,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104807,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104809,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104811,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104833,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104834,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104841,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104842,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104844,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104859,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104869,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104894,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104897,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104919,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104921,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104926,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104927,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104928,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104930,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104931,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104936,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104939,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104949,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104963,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104981,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104983,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104990,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104992,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105014,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105023,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105024,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105025,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105026,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105028,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105030,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105036,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105037,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105038,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105040,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105045,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105046,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105048,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105050,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105055,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105056,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105058,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105063,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105064,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105065,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105071,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105073,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105075,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105077,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105078,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105079,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105080,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105081,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105085,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105088,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105094,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105096,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105100,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105101,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105102,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105104,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105108,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105110,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105112,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105115,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105119,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105121,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105136,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105140,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105145,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105147,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105148,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105152,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105154,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105157,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105161,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105168,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105169,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105192,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105194,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105195,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105209,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105213,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105225,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105233,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105234,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105250,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105260,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105264,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105265,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
