,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
104205,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104212,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104216,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104220,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104221,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104227,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104228,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104230,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104239,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104245,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104246,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104247,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104258,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104259,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104260,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104286,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104288,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104289,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104290,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104291,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104294,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104296,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104297,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104299,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104325,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104378,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104386,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104396,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104399,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104400,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104403,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104404,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104429,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104441,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104444,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104445,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104448,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104449,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104450,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104468,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104471,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104473,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104483,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104489,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104496,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104504,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104506,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104510,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104511,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104514,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104523,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104528,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104529,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104530,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104531,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104532,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104533,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104534,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104535,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104536,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104537,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104538,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104539,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104543,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104544,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104545,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104546,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104547,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104548,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104549,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104550,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104554,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104555,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104556,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104557,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104559,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104561,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104567,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104568,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104570,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104572,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104573,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104577,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104582,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104595,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104603,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104604,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104628,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104632,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104640,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104646,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104649,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104654,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104657,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104658,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104660,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104661,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104665,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104666,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104667,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104677,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104693,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104701,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104709,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104712,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104724,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104726,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104738,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104741,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104743,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104749,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104751,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104760,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104792,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104793,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104795,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104800,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104801,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104815,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104816,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104841,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104848,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104854,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104861,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104865,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104868,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104880,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104881,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104890,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104891,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104897,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104899,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104901,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104903,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104907,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104908,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104910,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104914,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104918,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104920,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104921,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104923,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104925,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104926,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104949,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104960,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104974,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104976,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104978,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104979,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104982,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104983,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104987,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104993,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
104995,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
104996,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
104997,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105003,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105005,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105006,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105008,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105016,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105017,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105021,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105028,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105030,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105038,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105042,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105044,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105048,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105054,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105057,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105073,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105074,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105077,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105081,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105093,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105094,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105104,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105106,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105107,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105109,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105113,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105114,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105116,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105127,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105137,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105145,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105167,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105176,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105177,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105182,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105185,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105256,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105264,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105270,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105276,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105280,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105285,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105289,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105291,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105292,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105297,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105298,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105300,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105338,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105342,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105348,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105350,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105351,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105352,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105354,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105355,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105357,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105368,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105375,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105384,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105386,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105390,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105393,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105400,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105408,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105410,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105411,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105417,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105418,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105421,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105439,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105440,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105459,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105467,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105470,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105480,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105483,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105490,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105494,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105497,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105513,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105530,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105542,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105558,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105561,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105568,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105573,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105575,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105578,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105596,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105600,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105603,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105610,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105623,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105628,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105633,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105640,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105641,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105643,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105644,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105648,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105649,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105650,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105653,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105654,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105664,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105666,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105667,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105670,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105671,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105676,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105682,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105689,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105692,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105702,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105703,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105729,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105749,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105750,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105766,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105781,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105782,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105785,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105787,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105788,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105790,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105793,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105798,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105800,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105801,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
105802,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105803,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105805,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105807,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105809,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105811,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105812,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105813,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105815,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105816,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105820,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105821,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105822,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105824,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105835,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105845,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105847,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105848,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105849,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105859,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105862,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105863,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105872,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105874,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105876,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105897,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105898,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105904,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105908,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105937,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105945,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105948,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105957,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105958,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
